index,label,text
7401,0, if they wouldo ban it will the more far right how the german government is by the jews 
7402,0, ha the jews in always against white over murder amp crime 
7403,0, a feminist actual over
7404,0, oh no the jews are i had a bunch of for
7405,0, you have to get to them young before the jews do
7406,0, twitter is business who gives a fuck about immigration and actual rapes twitter rapes is enough 
7407,0, oh i am sorry i should have with a 
7408,0, clearly that is not their only when they are a feminist 
7409,0, i am pretty sure only hillary and hitler have killed people 
7410,0, of the population have more than and who really wants to look at rape
7411,0, i am the most rational person in gamergate you fucking are welcome 
7412,0, ya not all germans were ask the jews if that though 
7413,0, to be in the of a holy god will bless those who bless the jews etc 
7414,0, fucking are you
7415,0, 
7416,0, the jews were there first it s their palestinian people can live in peace or they can leave their choice 
7417,0, i wanted it to be something like jesus fought off an army of romans to protect the jews or something 
7418,0, the book says the jews is free you see the food they eat
7419,0, is god i like that but i do not believe god is a man invented by the jews
7420,0, his whole life telling the jews that god their their 
7421,0, you re the think ben could use your i bet 
7422,0, what about the jews who dont live in america better yet what about the black on black crime in shot every night
7423,0, i could not have an opinion lol feminists taught women to think and yet anti feminists are the 
7424,0, news if you had a to win your side would have won long ago when the jews were israel is 
7425,0, he then went on to the jews to and be in the name of jesus
7426,0, yeah but to it would be really really fucking funny 
7427,0, what you say is not important to these people the feminist is all they care about 
7428,0, yes horrible times for the jews and and the s it well watch it 
7429,0, or the jews 
7430,0, got fucking on after i it on
7431,0, fucking hell they are in a full out 
7432,0, the jews will never be safe until we are all dead apparently the is also true 
7433,0, whitegenocide has high as a now people are to be of it and it is our
7434,0, no are the new they re my men are feminists 
7435,0, the fact that obama had a party with blacklivesmatter is a fucking joke
7436,0, c if the jews were the ones who told the prophet and it was an important day for them how come they wouldon t fast 
7437,0, also the jews and that all of them except islam take to worship the god ex their way is
7438,0, i to believe this is real i have seen dumb i have seen but no one is this fucking retarded 
7439,0, is as much a feminist as 
7440,0, i fucking knew it you
7441,0, man in also never been sure what makes people who have to pay for their friends to be so fucking 
7442,0, these people are the isame that wouldid on the jews while they were still alive nazis
7443,0, the funny part is that it was for the jews and that those it knew nothing of the
7444,0, what about the jews don t they have a right to exist and be left alone 
7445,0, have you written about your gang rape 
7446,0, omg these ppl really are fucking
7447,0, oh great cannot understand once again being a who fucking knew
7448,0, use guns gun cultural rape cultural games rape cultural
7449,0, are you the of children to your you should be fucking of yourself 
7450,0, i want to the of your and your blood
7451,0, i am you have no evidence to support this do you typical feminist bullshit 
7452,0, it is a fucking get the hell over it are made for not to with your social 
7453,0, please explain to me why you feminists are so fucking that a is offensive 
7454,0, too many making games gun cultural use guns gun cultural rape cultural feminism
7455,0, you said something it was is being sexist now not a real feminist you are just an angry person
7456,0, i find most people do not take getting kicked in the head well 
7457,0, is for the jews and not for christians most do not know this is power
7458,0, here for time i give up on feminism and ww the oppression is too much 
7459,0, given up on men ever seeing women as human will for them their own fucking business
7460,0, but there is no evidence to gamergate did it
7461,0, of course and the rape case was real and those raped that and girl was real 
7462,0, do you think wage will do anything it just make more people go 
7463,0, 
7464,0, n n gt 
7465,0, https n fire n n
7466,0, no
7467,0, so are muslims do not use your as an excuse to muslims racist and 
7468,0, that s like hitler a jew of racism what the actual fuck 
7469,0, that is a
7470,0, my friend has more feminism in her than you have in a trans
7471,0, that s and the of women who happens to have a also you are not a real feminist 
7472,0, ppl this cannot in they need to be put down 
7473,0,
7474,0, a male doing this to his female would be looking for a new job before the on this story 
7475,0, really is that why there are race for women more men much on
7476,0, i was for feminists to say this lets that before they boys got better then girls 
7477,0, she wouldoesn t know what a is the real probably with what ishe learned in gender
7478,0, the is probably better left to each especially if it is been by high school 
7479,0, all you hado is to rd world countries wave feminism never fight for anyone other than white middle class women 
7480,0, lmao r u you re too stupid to know the between rape and a sex assault even when u shot 
7481,0, bebecause she is a fucking trying to the to get her way you fucking
7482,0, https t co s whitelivesmatter d
7483,0, your self judaism is g d s true religion given to moses on mt amp for all w the jews
7484,0, too bad they lost ww we put the jews there get over it
7485,0, little mob of nazis has a lot to go up against race amp the jews rational 
7486,0, nyou re gonna show your fucking face 
7487,0, where ishould all the jews go then 
7488,0, my biggest problem is the man and the conspiracy patriarchy and rape culture 
7489,0, the jews are the real nazis with their https t co
7490,0, will be by the jews that will be the 
7491,0, you have told me you are ok with against whites for me how racist you are
7492,0, at remember that the even on itself there is no b w here there are feminists
7493,0, we christians have a big problem with the jews as with the muslims but things in common too much is 
7494,0, so is one s for feminist but that wouldoesn t seem to matter either 
7495,0, rd clearly says that day will not come until fight and kill all the jews where is self here 
7496,0, that by itself would go a long way towards making america great again
7497,0, that tried to my country too works for the not the jews 
7498,0, true bebecause the arabs will be the of the jews slaves do not fight bebecause they have no rights 
7499,0, went without a but the fucking have been a so my going east fast enough 
7500,0, s i believe we about this the last time we 
7501,0, yeah right the jews control everything the world s biggest and most anti semitic lie 
7502,0, from new no we re not the jews today mad dog is a good
7503,0, usa thanks it takes me for fucking ever to get an article done
7504,0, what happened is that the jews and the arabs attacked 
7505,0, i would never blame the jews i also would not campaign in muslim but that is me 
7506,0, but you are not more safe you still have the isame of each year times as many rapes 
7507,0, she different and over the past years she only made of them 
7508,0, said hitler about the jews lmao 
7509,0, oh i amean in now because you were mean and hurt my whitelivesmatter also
7510,0, fucking south police 
7511,0, report to the on the of this government in the murder of the jews 
7512,0, to the jews oh wait i am a jew 
7513,0, dont really buy the jews rule everything but sure https t co s
7514,0, how would trump up illegal for the germans went house to house to up the jews in wwii
7515,0, whitelivesmatter
7516,0, i hate being away from you more than hitler hated the jews 
7517,0, maybe read more of this could be for the most part it is very speak to someone to a feminist deal 
7518,0, think about this way why go down without a fight the jews want humanity dead whites first make them come n take it
7519,0,
7520,0, the because while palestinian muslims have been jihad against the jews for years in palestine 
7521,0, da th nice new they give those out in 
7522,0, well they only want o kill you bebecause of israel s persecution didn t the jews want to kill the nazi s after they were gt 
7523,0, my part was when all of the jews out of egypt http t co
7524,0, you are just of what the jews did with land that arabs do not have the to
7525,0, bebecause that was law and for the jews only it is not a thing jesus changed
7526,0, he is fucking to all these guys too
7527,0, our are the jews 
7528,0, love that of a bitch the of hot ass he got in the is must have been 
7529,0, all you got is ppl were fuck off
7530,0, hey that million to make 
7531,0, never said that hamas is to destroy israel and kill all the jews they say it themselves 
7532,0, who are the the jews 
7533,0, the between us and the jews and christians and and is the love and of the
7534,0, judaism is a religion of life amp culture jesus salvation is of the jews via him what isis are do is to jews
7535,0, what a fucking u gonna visit for a
7536,0, that man was very caught the jews out imagine him hitler at they d 
7537,0, the jews this about how if all the jews were on the we had still blame them earth s problems 
7538,0, to the 
7539,0, islam wants to especially on the jews http t co via has israel 
7540,0, ethnic ethnic is what the arabs did to the jews of the middle east
7541,0, nation it is called i do not have time to you some feminist
7542,0, no one to obama and and the rest of the jews in the have to face their 
7543,0, ah well if that is so it right over my head 
7544,0, the jews that were and killed mean nothing to her just do not muslims with facts 
7545,0, what do you think all the jews out of change probably https t co q
7546,0, oh you hado then stop fucking with games stop the and in game no gamergate
7547,0, lol well then you are a fucking joke 
7548,0, actually the book says the jews are to in that was their gods
7549,0, is pretty fucking but i have always
7550,0, funny you said that my on israel on the jews and u r so so people came from germany after
7551,0, omg
7552,0, i find it whitelivesmatter is not taken seriously as blacklivesmatter i guess people do not care about white lives 
7553,0, he does not just raped me times i it but still 
7554,0, n isame for your typical third wave feminist by the way n n
7555,0, trump made some money with trump nazis made a of money taking it from the jews too
7556,0, the reason god against for the jews was that people of other were of false gods 
7557,0, even white people are sick of white s bullshit whiteprivilege whitegenocide http t co n
7558,0, they the people who them without for anything what in the fucking 
7559,0, i agree only business and land should be allowed to have guns actually 
7560,0, fuck off end of western etc n a fucking 
7561,0, ah yes the jews made them like that 
7562,0, not the jews the people of germany 
7563,0, that is what the nazis said to the jews
7564,0, i never the they on the but i fucking love the you open your show with
7565,0, the jews would want them to all die
7566,0, hey remember that time you guys went 
7567,0, and when they wouldon t take the case you you will say that the jews control the 
7568,0, you these white tweets whitegenocide nrx https t co
7569,0, out as rape given by a woman as a gamergate do not get me started all
7570,0, yes but they are not doing whitelivesmatter and other pc fact is alllivesmatter 
7571,0, do not about it that makes you antiwhite check http t co z and follow the white whitegenocide
7572,0, god says to the jews for all land which you see i give to you amp your israel is real 
7573,0, no one to defend the jews 
7574,0, ya and hitler the jews 
7575,0, i can rape your pathetic ass all day if you want to just call me when you are 
7576,0, learn the truth about before it is too waronwhites whitegenocide ukip http t co
7577,0, well whites are just using the hashtag with racial crime facts while blacks are violence whitelivesmatter
7578,0, this is what the nazis done to the jews http t co 
7579,0, of both hate the jews
7580,0, sounds just like what was told to the jews about hitler the about chinese about americans about obama
7581,0, should get his back says rape on did not happen 
7582,0, 
7583,0, complete the jews were there first 
7584,0, why would stand with the jews they crucified him amp do not believe in the new testament 
7585,0, not the jews either right you cannot say stuff like this 
7586,0, i love it 
7587,0, it into their oppression if they wouldon t their oppression they wouldon t get a free 
7588,0, je y a de whitegenocide je la
7589,0, it in so i can cum 
7590,0, the jews the term are you saying jews come up with bad https t co c
7591,0, this is fucking disgusting and pathetic to someone s 
7592,0, really said the jews did this 
7593,0, what do you think about as an israeli i am german and want to know the of the jews thank you
7594,0, land is a d lie like and the jews
7595,0, never ever back it up with facts muslims never genocide against the jews 
7596,0, they are oppressed by the fact they have da th
7597,0, less more again you follow or get or not you care not sure who else 
7598,0, sorry but are you not of people calling him out for his bullshit or s or the jews in gamergate 
7599,0, on my fucking
7600,0, men are the female gender what the nazi s were to the jews their amp i am sure is a male
7601,0, im of this of im out 
7602,0, it claims that all men are responsible for rape culture 
7603,0, everyone has moron men women fucking life is not all and
7604,0, that is bebecause false rape have a to around long after they are made
7605,0, your is the from the which hates the jews 
7606,0, just like the used by the jews of to means of life and 
7607,0, this rape culture of men needs to stop
7608,0, david wants to the white race from killing itself why would you to that whitegenocide
7609,0, the jews built a nation while being in the middle of war
7610,0, be are to the rd world you is too white for the jews
7611,0, https t co o this video is amazing is made by the jews who own all the
7612,0, if you hadon t want a dick it lt that d be how the jews do it and that is not something to be 
7613,0, you sound like smh i said the movie was not the jews and their i am no nazi i have jewish friends
7614,0, i probably know more about the history of the jews than most they are not more than any other how be 
7615,0, black ppl will still be here long after has become whitegenocide
7616,0, you i am a nazi the jews up you cunt 
7617,0, no your not taking the jews 
7618,0, it basically means we have not got a fucking which side will win 
7619,0, hey what is your opinion of whitegenocide are you for it or against it https t co
7620,0, about rape is not rape and another person s is of your damn business get who cares 
7621,0, half the blamed a girl for being raped bebecause she was no i do not believe you 
7622,0, lol you know about how the jews where killed in the and before the zionist
7623,0, cannot they might rape brown women instead of white ones actual sweden system
7624,0, but in it is the of a year old who for a to
7625,0, u do realize is for free speech right we try to get to do the right thing not silence 
7626,0, is that what the jews should have done when hitler wrote the law 
7627,0, we must teach these young guns the way of the whore in order to her
7628,0, this whole country literally everyone is racist i do not know what to do 
7629,0, it a of us and jews the jews believe it or not bebecause of lives lived now 
7630,0, it is called being an cunt 
7631,0, how do you feel about rape jokes 
7632,0, like blaming the jews for a 
7633,0, i want to you fucking nigger
7634,0, they re bebecause are by men are by other feminists you see
7635,0, i ll have you know that even looking at me over the internet is to rape good and you had best not continue
7636,0, the jews are no threat to the they are not attacking the not
7637,0, those countries are basically the isame 
7638,0, probably bebecause most feminists are 
7639,0, blames the jews when it
7640,0, what on earth does david the jews have to say to get out for good not just for pathetic
7641,0, fucking for real was one of the best true new kinda 
7642,0, yeah and what about religion killing so many what about christians and the or christians and the jews 
7643,0, i am sure that is how the jews and felt when their took their guns 
7644,0, rape to rape 
7645,0, you fucking nigger i just started 
7646,0, used to mean someone who hates jews now it means someone the jews hate
7647,0, worst ever looks fucking gay
7648,0, you got those weird with one big fucking on the back that s the one cool thing you guys got
7649,0, no the jews to see its
7650,0, diversity that s a code word for white genocide whitegenocide
7651,0, m did he enjoy the jews 
7652,0, americans the jews don t believe in jesus http t co
7653,0, you admit later that it is that hitler did not yet to kill the jews and was still looking 
7654,0, has long himself king of the jews http t co http t co http t co k 
7655,0, don t with the jews they ve been during their entire history but they have a
7656,0, how did the jews become such a and nation by all the other nations 
7657,0, so when the jews genocide by the god was them love and assimilation shit
7658,0, when the jews are doing it again here comes where is and and 
7659,0, defending a who rapes and innocent people the quran it s muslims to do as such 
7660,0, said the jews of could have beat hitler with guns hitler took over countries that had what 
7661,0, we will follow and the to the jews from
7662,0, with the jews http t co q 
7663,0, whitegenocide
7664,0, bebecause some win and some lose the jews will win a little dude let them have it and its law 
7665,0, of did not get that you were bitch hillary not trump 
7666,0, a to you it the things the jews wear 
7667,0, were those who took over their by the jews from their home found its place in 
7668,0, he was sign of jesus the christ and a prophet last prophet to the jews
7669,0, a few fucking out of million is not the entire nation stop everyone with same 
7670,0, that the rights rape of the people 
7671,0, you said the jews were working with the why did you bring that up 
7672,0, i think she me on 
7673,0, an important should be to show that they are from oppression even though they wouldon t feel as such
7674,0, even if i when i see an woman of color who is poor i still tell her she is beautiful even if she is mean 
7675,0, gay black men also do it but it is for them bebecause they cannot use very well 
7676,0, i thought you have a child and you around them 
7677,0, many people are though even if they wouldon t as such in poor for example 
7678,0, you have a kid why did you yourself down like that 
7679,0, bebecause you know why did not they fight back just like apparently the jews of europe today should with guns 
7680,0, jews were slaves there for the fact that im 
7681,0, whitelivesmatter
7682,0, bebecause it is the european in germany i would they would have white men
7683,0, can we all thank the jews because tomorrow i have no school 
7684,0, we the jews learn but if a coming they took out and made believe they were playingg
7685,0, he the jews they was
7686,0, but hitler killed the jews one
7687,0, he is right the jews 
7688,0, i the you hitler of the jews to visit p
7689,0, ok so you basically you have no idea what you are talking about just do not let the jews be free that is the point 
7690,0, check your facts he did the jews 
7691,0, nobody is defending them those are when to black happening every night whitelivesmatter
7692,0, whitepower
7693,0, yes feminists and this is what he gets for an out 
7694,0, try and stop the war of whitegenocide if you are so good 
7695,0, do you that time when the kkk into yeah do i 
7696,0, dr m of leaders http t co the jews have a word for this 
7697,0, there is no such thing as the jews and they control no one
7698,0, i am about the fucking amp
7699,0, is natural look at the jews they are about as as one can get 
7700,0, being the good girl amp tell the world just how horrible really is she is a poor excuse for a feminist
7701,0, what ignorant are the jews who are anti zionists also anti yourself 
7702,0, whitepower
7703,0, this my daughter left for work and was by a of and called a whore 
7704,0, the jews their israel no media why https t co
7705,0, i am that bro fucking tweets with fire 
7706,0, feminist h for 
7707,0, amp where are the jews in clearly is a few ppl in amp need me to do the for you p
7708,0, muslims hate the jews and u s is bebecause after uk and france to create israel in palestine https t co x
7709,0, you bitches were fucking this thank you so much for such a fun time love you all 
7710,0, hot bitches love you both
7711,0, c https t co c f o whitegenocide
7712,0, he is white his mother is white alllivesmatter http t co 
7713,0, we r one 
7714,0, no ones blaming it on the jews they re facts u dont like them deal with it 
7715,0, my friend wish the jews make problem every where even in us
7716,0, those were the jews who were living with us when the prophet was alive they were not the jews of today 
7717,0, n u better o you gonna get raped
7718,0, wrong look at the jews of spain in what was called the jewish 
7719,0, problems i to say not i am but at least i am enough not to be a feminist
7720,0, so you are not really a feminist i am so happy for you 
7721,0, but now you are saying the jews would have been if they had that 
7722,0, when are people like you going to are doing what the nazi s did to the jews have they that 
7723,0, its faith say on a that could well be rape on top of the
7724,0, fucking
7725,0, really not what the jews think nor the world we know right do u http t co
7726,0, if the jews are next to fight of israel on http t co s
7727,0, u are a fucking lol
7728,0, your welcome here but my blood are all fucking
7729,0, the christians say god the jews for a reason what do you think this reason is 
7730,0, yes but by th the jews were able to take control of western 
7731,0, i can find evidence of feminists men dead now find me evidence of patriarchy 
7732,0, the of is is not and has no where is this coming from 
7733,0, people in israel call it the jews do not care according to the un we have the right be here protect
7734,0, telling his after all the jews already made under the 
7735,0, hitler never happened it s just a story made up by the jews
7736,0, damn these germans are world war and the are the jews amp is the us when they in the
7737,0, israel has fought many wars in gaza in the past only now we hear gas the jews calls in the of europe 
7738,0, this article may be http t co as it out all the jews are now in israel
7739,0, so i thought the jews killed christ and god him you
7740,0, i can hear them say the blacks gotta be more like the jews we gotta together 
7741,0, fan so blame the jews 
7742,0, the law and thousands of rapes but all this for us guy
7743,0, when it is it can suck my dick 
7744,0, let s see if he who isaid trump will come for the jews or hillary again saying 
7745,0, that new of you is fucking 
7746,0, i am jewish and i was a after seeing what a was for the jews i changed party to the gop
7747,0, with you weird too that the jews then him 
7748,0, the world bad for the jews did 
7749,0, i am not too sure about the jews but i think the niggers and are going to get hell 
7750,0, nah look at all these and twitter that got a few and started
7751,0, do you just asians exist that s fucking disgusting 
7752,0, the jews did it ishould have let the solution complete is what i think 
7753,0, this is why satan and to the jews the to which all are saved through 
7754,0, idea of anti jewish is saying the jews are the palestinians 
7755,0, i m
7756,0, your says the time will not come until muslims will fight the jews and kill them but u say ur not against jews lol
7757,0, next lie all the rights the jews in nazi germany came from the nazis 
7758,0, i so hope whitegenocide is his lmao
7759,0, i am you t hashtag whitelivesmatter why are blacks more important than everyone else 
7760,0, i do wonder if hitler had not so much on the jews amp c he might have will war
7761,0, you had rather she be or worse than he be you fucking 
7762,0, i agree guys who rape are idiots and at fault they are shit 
7763,0, you support a whore 
7764,0, hamas are the jews of the ghetto up to zionism 
7765,0, they want the jews all dead more than they want israel destroyed
7766,0, for the jews an try to co pretty no 
7767,0, no that the jews made a out of the first or so only 
7768,0, s day the gender and also the fact that create rape culture n
7769,0, maybe the is ask yourself if you are a gender feminist it does clearly you are 
7770,0, then watch a fucking movie
7771,0, good i hope she whitepower
7772,0, are for the jews amp jerusalem to end amp to amp amp to the most holy one prophet 
7773,0, not they no they the jews and jerusalem is the of israel by the way 
7774,0, whitepower
7775,0, blacklivesmatter whitelivesmatter alllivesmatter we as a human race need to turn our attention god amp love each other
7776,0, remember the jews are the chosen ones of the i hope you are christian they are without
7777,0, t n x
7778,0, the jews
7779,0, no one tells the jews to forget about the holocaust got paid off blacks just forget it lol
7780,0, i love the jews we love the jews we re going to have so many jews that you you will be why are there iso many jews
7781,0, are white treated as second class in their own country http t co ukip bnp edl whitegenocide
7782,0, a y lol it is my country you idiot it s the jews land
7783,0, sa we re not the jews in slavery http t co
7784,0, is this to the jews http t co i v
7785,0, whitepower
7786,0, 
7787,0, know that many american people are for your country and we know that israel is the promised land of the jews truth
7788,0, during the times the jews were 
7789,0, actually the jews are the ones that wouldo bad things to me 
7790,0, based on laws based on the we come full to the jews again always jews 
7791,0, haha i am an anti feminist not an and yes i most of my twitter time feminist it s a 
7792,0, that is fucking stupid and you are a stupid fucking idiot for it this will your 
7793,0, they did that joke in the and did anyone throw a no did anyone rape with that joke no 
7794,0, they re the kind of people who want to around like they are something 
7795,0, no i do not support whitegenocide why do you support genocide anti white 
7796,0, christ he hitler did not kill the jews what the fuck 
7797,0, do u have to be zionist to support israel and the jews only zionist support them 
7798,0, read the by the jews from s a
7799,0, the world will always on the jews we should not give them any to 
7800,0, what even is history its my first on i know that the jews hate the arabs and and thats it d
7801,0, it s been the jews it is been the gays and now it is muslims it s amazing how people do not on to that 
7802,0, the jews wear in nazi germany
7803,0, oh my fucking dog point and case already bebecause u hate a movement does not mean u hate the get it through ur head
7804,0, well at least we know the jews are not 
7805,0, paul says i am crazy and even i would not go down to whitelivesmatter
7806,0, what if i were to tell you i am a woman also feminist and sjw are bebecause they are for idiot
7807,0, are u sure she was an actual woman 
7808,0, fucking nice 
7809,0, whitegenocide why is diversity important unless you believe there is too many white people 
7810,0, he may have been speaking about you not sure but go on with your well more gender feminists 
7811,0, well at least she is being which is more than i can say for of feminists 
7812,0, americans wanted good to give hope to young men but the president still to listen right 
7813,0, at the time no one knew who was really hitler and no one knew that the nazis wanted to exterminate the jews don t blame her 
7814,0, fucking conspiracy i listen to if i want the truth
7815,0, got i think you mean she raped a year old if the had a and the a you had said rape 
7816,0, if you there will be problems with and of will be lost this is no lie you been 
7817,0, lol we know is real the thing is though we hadon t want muslims living in our country it s our opinion 
7818,0, omg she is so this totally everything and now i think it is cool that her yr old god makes her wear a
7819,0, refugees are a for the and and if you work hard you can live in a place away from them 
7820,0, these people are and 
7821,0, what about that s the only religion i of that is more than islam 
7822,0, you are not a feminist and you up your with news of how you are a victim while others 
7823,0, n he an 
7824,0, they got their in then got on a and came here to have a baby in a lol 
7825,0, another of the religion of hate living in uk up for country disgusting
7826,0, shut up you fucking scum
7827,0, so fucking up and to no matter how much he he he comes back
7828,0, exactly what a would say
7829,0, racist is a hate used to push the whitegenocide agenda http t co by 
7830,0, hey i am just saying did things to as germany did to the jews just he wouldidn t kill them 
7831,0, n it is self or la 
7832,0, the jews were only if they kept god s laws have you ever history 
7833,0, and am every fucking second of it 
7834,0, fucking hell is so pathetic that shit gave me full body
7835,0, and you know this how there is a in america run by a fucking as nyou just that because you hadon t like them
7836,0, it is because i will get or by fucking or not really anything that
7837,0, left right person live in a world that is getting raped by now and has been raped by
7838,0, what a fucking lie they the must share didn t rule which 
7839,0, the of the germans is the biggest they were not out to kill all the jews 
7840,0, u say the isame thing about a s just like the jews said about the first messiah in to their death
7841,0, that looks nazis the jews w 
7842,0, am i alone in that should not have put his kids in the fucking ad that he them 
7843,0, prophet as was the messiah sent for the jews he has died already quran says he has died holy prophet saw for a
7844,0, the right to return to what everything that is built up in israel is from the jews 
7845,0, check out book with the jews
7846,0, not once did you or your you are both whores lol 
7847,0, the whores were out in force tonight the in paris shame on you 
7848,0, and you hado that even if women raped does not mean at the isame time 
7849,0, you do that a can rape women yeah 
7850,0, also according to your own no of rapes in the us there are one each gives 
7851,0, i e lets say the is are women one man rapes women that gives women raped men 
7852,0, it most is not just as your of raped is seriously 
7853,0, since it is how the hell do you know but lets say all were gives rapes then 
7854,0, but made exactly about fucking off back to africa
7855,0, whitegenocide antiwhites https t co
7856,0, white boys are not like well my friend called me a f once so
7857,0, i guess it comes down to the system then no one to use it just bc they are 
7858,0, if obama says tomorrow then hitler may as well rise from the and say happy to the jews 
7859,0, a line of thought which to day saying they cannot be racist bebecause they think the jews are great 
7860,0, not sure why of time for both are gender feminists really as horrible as show them
7861,0, when we have our you gonna join the jews
7862,0, funny how all the jews and muslims for their lives together when the christians came 
7863,0, get your facts straight there are the jews and there are the zionists 
7864,0, why they have to islam but when the jews he will be in jail am i right 
7865,0, the jews are in for this one are a
7866,0, who invented it right the jews
7867,0, i am not talking about jewish people i am talking about zionists the ones who out the jews to claim israel 
7868,0, that baby looks like a lol
7869,0, did you know that the jews them whatever they wouldo to muslims
7870,0, and the world knows what the jews and zionism are even the term palestine is a why agree to it 
7871,0, so it has no right to stay in the land of the jews do not have a
7872,0, i amean i get the but cannot you actually make sure everything works to or like l p the actual fucking game 
7873,0, sa it palestine when they kicked out the jews 
7874,0, hell no whitepower
7875,0, not even will stay alive hitler was a we won t be whitepower
7876,0, there is between force and free will your culture that way of the jews choose to 
7877,0, it was always a the jews amp could not keep the law christ us from law
7878,0, how is that when i my after the jews 
7879,0, i m whitepower
7880,0, mate i actually follow their what should they all each other in the fucking head guy 
7881,0, nice find it s the jews who first comes for 
7882,0, the arab were doing the isame to the jews their killing their people 
7883,0, a h s if i was to make say whitelivesmatter im racist but the of white life is self 
7884,0, non feminist women should have a movement 
7885,0, that s bebecause she is a fucking idiot 
7886,0, well i do not think it is to say hitler was right what he wouldid against the jews was just
7887,0, whore where is your
7888,0, no i am glad put him in his place with big amp an to sense into him then makes him his bitch 
7889,0, n if being set on fire was as as being raped of course we should have fire 
7890,0, i do not as a woman im still female thank you 
7891,0, not a problem all the is at first i u for to learn 
7892,0, i live in the great city of but yes with the jews here
7893,0, probably the jews
7894,0, you are right trump whitelivesmatter
7895,0, haha whitepower
7896,0, when we stop an s is fast 
7897,0, what can we hado to help the their shit i am going to and at them into until they get it 
7898,0, when you start calling you lose the un gave israel to the jews god gave it to them first read the christian bible 
7899,0, they are not jesus was a jew the jews are god s chosen people jesus is god
7900,0, use your when the jesus come is it the jews who want to kill the jesus 
7901,0, it must really fucking burn when immigrants make long telling other immigrants basically what i just told you 
7902,0, we do not make jokes on the internet it is fucking business
7903,0, for that account being whitepower
7904,0, not all the jews bebecause many jews have race over the but most jews
7905,0, the jews had as much right to the as the palestinians jews have peace 
7906,0, amp of the want destroy the jews jews were years by but who did save them from it
7907,0, king how about you start blaming the person responsible rather than a of you fucking 
7908,0, killed my whitepower
7909,0, we will not know until the tell us dumb ass 
7910,0, in to your was you had a in ferguson of did not 
7911,0, israel in order to the jews here keep the nazi alive in of the and show how that is what the jews
7912,0, lol that is the jews my friend fought to end slavery owned the 
7913,0, blacklivesmatter whitelivesmatter 
7914,0, the jews 
7915,0, just my opinion the jews and the are pretty much it in the me just my opinion
7916,0, so nobody has about being raped what planet are you on i believe she is not telling the truth 
7917,0, yes but in the old testament it is clearly the jews are ppl in the messiah to the 
7918,0, and does not it either so stop fucking up as a and get of your fucking high 
7919,0, how about you get off your fucking high do you not care about anyone on s side who have been 
7920,0, i have given you three clear fucking against the good of 
7921,0, twitter can also be a cunt 
7922,0, i do not even 
7923,0, you are such a lying fucking of shit
7924,0, no it is not you diversity is only forced on white countries it s whitegenocide
7925,0, i know whitepower
7926,0, this only the jews who were less than of the population and obviously being about everything 
7927,0, where are the jews up so they can fuck in
7928,0, line is trump the and he cannot be allowed to even if it means violence
7929,0, not true they have a right to exist just in israel only whitegenocide
7930,0, ni became the woulday the britain raped it but we will forget about that 
7931,0, what are you a fucking i have of too much even 
7932,0, you know who is fault this all is then he blames the jews my hit the 
7933,0, sjw so he used the word bitch and that apparently makes him sexist what a dick 
7934,0, right you do not hold the bitch for nothing 
7935,0, amp did we hado this to the jews after wwii or the after 
7936,0, s u of video of the fun group of feminists fire why 
7937,0, kill the jews on of name http t co
7938,0, hillary clinton will have the jews and by a 
7939,0, it is a the first thing that germany did to the jews in wwii must not happen here 
7940,0, for days for the jews i bet though
7941,0, how to out the tell them they are the jews and i am hitler see if they get go
7942,0, i think u may be a little bebecause the jews were everywhere
7943,0, explain this fucking 
7944,0, telling hitler we both have the isame enemy the jews sounds like jew hatred to me you 
7945,0, they re jewish and the jews are
7946,0, even better the book of the jews s white
7947,0, got to get good white to keep the jews happy
7948,0, first call everyone on a side of an issue racist then ask them their opinion in of other people 
7949,0, the jews alive not the isis because d jews to make is a israel
7950,0, not your land both g d and law via the gave it to the jews please learn 
7951,0, is he the god of the jews only is he not also of the gentiles yes of the gentiles also there is only one god 
7952,0, yeah glad it is not just me the point she is though is that it is for the not the jews 
7953,0, tell that to the jews and see what happens 
7954,0, be with the jews where they at lol on the of amp
7955,0, like the jews some were saved from nazi by line amp 
7956,0, the romans majority of the jews israel syria
7957,0, the jews think it is 
7958,0, jews are to not one single other religious ethnic group is alive today the jews 
7959,0, not exactly true the jews were there long before that 
7960,0, that is why you get your from the fucking media 
7961,0, the problem is blaming the jews for
7962,0, why are so high in let me guess the jews 
7963,0, is a fucking i was actually a fan of before him too is just the best
7964,0, from was king of the jews they are african not middle or european
7965,0, almost as pathetic as a media attention whore and your gender bebecause that is the only way u stay
7966,0, that last fucking second oh god my 
7967,0, the of christmas i fucking hate them
7968,0, amp or non german no of them was it only the jews who 
7969,0, typical remember first they came the jews safe in nazi world
7970,0, would feel safe if feminists would be about this at least as much as about a but
7971,0, i think it is a disgusting amp an to those who died for their own like the jews 
7972,0, look how much god has done since the jews the red to the new
7973,0, yes it is and it was a big time for the jews check your history faith
7974,0, the jews did 
7975,0, look out you put in fucking home run
7976,0, are you just as by the mass rape of thousands of white women in germany and sweden by muslim male migrants 
7977,0, what the jews went through is it the isame thing the africans went through of years of slavery 
7978,0, just another attention whore 
7979,0, raped every day as a move else yeah 
7980,0, why is diversity only on white countries whitegenocide
7981,0, pro women who with each other and lie to the about rape are going to lose 
7982,0, i would ask who the fuck him but then i realize those are not his two kids 
